YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2004-01-01,15:00,68.1,214.4,528,1415,63,0,8,0,0,15,63,0,8,96,10,0,16,96,10,355,10,838,16,43,10,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,16:00,75.8,226.4,346,1415,49,0,8,0,0,15,49,0,8,59,10,0,16,59,10,209,10,725,16,32,10,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,17:00,85.1,236.6,121,1415,9,1,8,0,1,15,9,1,8,21,10,0,16,21,10,55,10,434,16,18,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,18:00,89.9,241.3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.033,1,0.255,1,0.16,0
2004-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.033,1,0.268,1,0.16,0
2004-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.033,1,0.268,1,0.16,0
2004-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.033,1,0.268,1,0.16,0
2004-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.033,1,0.268,1,0.16,0
2004-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.033,1,0.268,1,0.16,0
2004-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.033,1,0.268,1,0.16,0
2004-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.033,1,0.268,1,0.16,0
2004-01-02,8:00,86.9,121.5,48,908,9,0,8,169,0,15,0,0,8,18,10,183,16,9,10,18,10,183,16,9,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,9:00,79.1,129.6,267,1415,157,0,8,416,0,15,79,0,8,148,10,558,16,43,10,149,10,616,16,33,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,10:00,70.7,140.9,468,1415,141,0,8,34,0,15,130,0,8,95,10,0,16,95,10,308,10,793,16,46,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,11:00,64.2,154.1,615,1415,141,0,8,0,0,15,141,0,8,131,10,0,16,131,10,434,10,869,16,56,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,12:00,60.4,169.1,698,1415,279,0,8,102,0,15,229,0,8,151,10,0,16,151,10,506,10,901,16,61,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,13:00,59.8,184.9,712,1415,410,0,8,367,0,15,226,0,8,155,10,0,16,155,10,518,10,905,16,62,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,14:00,62.4,200.4,655,1415,378,0,8,418,0,15,185,0,8,141,10,0,16,141,10,467,10,882,16,58,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,15:00,67.9,214.3,531,1415,191,0,8,82,0,15,160,0,8,110,10,0,16,110,10,359,10,823,16,50,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,16:00,75.7,226.3,349,1415,205,0,8,327,0,15,125,0,8,162,10,368,16,71,10,210,10,696,16,38,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,17:00,85.0,236.6,124,1415,37,1,8,163,1,15,22,1,8,41,10,64,16,35,10,54,10,383,16,21,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,18:00,89.9,241.4,0,35,0,0,8,0,0,15,0,0,8,0,10,1,16,0,10,0,10,5,16,0,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.048,1,0.268,1,0.16,0
2004-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.048,1,0.297,1,0.16,0
2004-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.048,1,0.297,1,0.16,0
2004-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.048,1,0.297,1,0.16,0
2004-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.071,1,0.048,1,0.297,1,0.16,0
2004-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.071,1,0.048,1,0.297,1,0.16,0
2004-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.071,1,0.048,1,0.297,1,0.16,0
2004-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.071,1,0.048,1,0.297,1,0.16,0
2004-01-03,8:00,87.0,121.4,48,908,9,0,8,167,0,15,0,0,8,18,10,184,16,8,10,18,10,184,16,8,10,-9900,99,-9900,99,-9900,99,0.7,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,9:00,79.1,129.5,267,1415,162,0,8,582,0,15,52,0,8,150,10,620,16,33,10,150,10,620,16,33,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,10:00,70.7,140.7,468,1415,319,0,8,772,0,15,64,0,8,310,10,798,16,46,10,310,10,798,16,46,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,11:00,64.2,153.9,616,1415,438,0,8,839,0,15,73,0,8,437,10,876,16,56,10,437,10,876,16,56,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,12:00,60.3,168.9,700,1415,514,0,8,885,0,15,77,0,8,511,10,909,16,61,10,511,10,909,16,61,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,13:00,59.7,184.8,714,1415,519,0,8,876,0,15,78,0,8,524,10,914,16,62,10,524,10,914,16,62,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,14:00,62.3,200.3,658,1415,478,0,8,870,0,15,74,0,8,473,10,892,16,59,10,473,10,892,16,59,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,15:00,67.8,214.3,534,1415,374,0,8,813,0,15,68,0,8,365,10,833,16,50,10,365,10,833,16,50,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,16:00,75.6,226.3,352,1415,226,0,8,680,0,15,57,0,8,214,10,706,16,38,10,214,10,706,16,38,10,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,17:00,84.8,236.6,127,1415,54,1,8,453,1,15,13,1,8,56,10,394,16,21,10,56,10,394,16,21,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,18:00,89.8,241.4,0,59,0,1,8,2,1,15,0,1,8,0,24,9,27,0,24,0,10,9,16,0,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.297,1,0.16,0
2004-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.249,1,0.16,0
2004-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.249,1,0.16,0
2004-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.047,1,0.249,1,0.16,0
2004-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.047,1,0.249,1,0.16,0
2004-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.047,1,0.249,1,0.16,0
2004-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.047,1,0.249,1,0.16,0
2004-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.047,1,0.249,1,0.16,0
2004-01-04,8:00,87.0,121.2,48,908,7,0,8,73,0,15,3,0,8,20,24,227,27,8,24,20,10,227,16,8,10,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,9:00,79.1,129.3,267,1415,161,0,8,496,0,15,68,0,8,154,24,664,27,28,24,154,10,664,16,28,10,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,10:00,70.6,140.6,469,1415,321,0,8,776,0,15,64,0,8,315,24,829,27,40,24,315,10,829,16,40,10,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,11:00,64.1,153.8,617,1415,444,0,8,852,0,15,73,0,8,442,25,900,28,49,25,442,10,900,16,49,10,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,12:00,60.3,168.8,702,1415,516,0,8,886,0,15,77,0,8,516,24,931,27,54,24,516,10,931,16,54,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,13:00,59.6,184.7,716,1415,528,0,8,848,0,15,99,0,8,528,24,935,27,55,24,528,10,935,16,55,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,14:00,62.2,200.2,660,1415,446,0,8,711,0,15,115,0,8,478,24,915,27,51,24,478,10,915,16,51,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,15:00,67.7,214.2,537,1415,372,0,8,731,0,15,95,0,8,371,24,862,27,44,24,371,10,862,16,44,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,16:00,75.4,226.3,356,1415,201,0,8,496,0,15,77,0,8,221,24,746,27,33,24,221,10,746,16,33,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,17:00,84.7,236.6,131,1415,49,1,8,331,1,15,19,1,8,59,10,438,16,19,10,61,10,457,16,19,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,18:00,89.8,241.5,0,83,0,1,8,4,1,15,0,1,8,0,24,20,27,0,24,0,10,20,16,0,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.034,1,0.249,1,0.16,0
2004-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.034,1,0.242,1,0.16,0
2004-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.034,1,0.242,1,0.16,0
2004-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.034,1,0.242,1,0.16,0
2004-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.034,1,0.242,1,0.16,0
2004-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.034,1,0.242,1,0.16,0
2004-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.034,1,0.242,1,0.16,0
2004-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.034,1,0.242,1,0.16,0
2004-01-05,8:00,87.0,121.1,48,908,8,0,8,146,0,15,0,0,8,13,24,42,27,11,24,13,10,42,16,11,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,9:00,79.1,129.2,267,1415,163,0,8,588,0,15,52,0,8,126,24,373,27,55,24,126,10,373,16,55,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,10:00,70.6,140.4,469,1415,322,0,8,777,0,15,64,0,8,278,24,593,27,82,24,278,10,593,16,82,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,11:00,64.1,153.6,618,1415,445,0,8,853,0,15,73,0,8,405,24,697,27,101,24,405,10,697,16,101,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,12:00,60.2,168.6,704,1415,512,0,8,873,0,15,78,0,8,480,24,742,27,111,24,480,10,742,16,111,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,13:00,59.5,184.6,719,1415,521,0,8,871,0,15,79,0,8,494,24,749,27,113,24,494,10,749,16,113,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,14:00,62.0,200.2,663,1415,480,0,8,865,0,15,75,0,8,446,24,724,27,106,24,446,10,724,16,106,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,15:00,67.5,214.2,541,1415,380,0,8,817,0,15,68,0,8,340,24,652,27,91,24,340,10,652,16,91,10,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,16:00,75.3,226.3,359,1415,225,0,8,642,0,15,62,0,8,193,24,494,27,68,24,193,10,494,16,68,10,-9900,99,-9900,99,-9900,99,0.7,3,0.071,1,0.145,1,0.242,1,0.16,0
2004-01-05,17:00,84.6,236.6,134,1415,56,1,8,428,1,15,16,1,8,40,10,87,16,32,10,48,10,162,16,32,10,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.145,1,0.242,1,0.16,0
