YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2003-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.064,1,0.263,1,0.16,0
2003-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.064,1,0.263,1,0.16,0
2003-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.064,1,0.263,1,0.16,0
2003-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.064,1,0.263,1,0.16,0
2003-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.064,1,0.263,1,0.16,0
2003-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.064,1,0.263,1,0.16,0
2003-01-02,8:00,86.9,121.5,48,908,4,0,8,0,0,15,4,0,8,13,10,24,16,11,10,17,10,159,16,9,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,9:00,79.1,129.6,267,1415,43,0,8,0,0,15,43,0,8,124,10,56,16,113,10,144,10,577,16,35,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,10:00,70.7,140.9,468,1415,147,0,8,44,0,15,132,0,8,200,10,307,16,98,10,300,10,757,16,49,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,11:00,64.2,154.1,615,1415,313,0,8,251,0,15,204,0,8,225,10,90,16,186,10,423,10,836,16,60,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,12:00,60.4,169.0,699,1415,444,0,8,495,0,15,200,0,8,381,10,250,16,258,10,495,10,870,16,66,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,13:00,59.8,184.9,712,1415,303,0,8,119,0,15,243,0,8,375,10,506,16,120,10,507,10,874,16,67,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,14:00,62.4,200.4,655,1415,244,0,8,73,0,15,210,0,8,368,10,509,16,132,10,458,10,854,16,63,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,15:00,67.9,214.3,532,1415,298,0,8,315,0,15,180,0,8,266,10,156,16,207,10,353,10,797,16,54,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,16:00,75.7,226.3,350,1415,71,0,8,0,0,15,71,0,8,190,10,228,16,134,10,206,10,669,16,41,10,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,17:00,84.9,236.6,125,1415,17,1,8,0,1,15,17,1,8,37,10,46,16,33,10,53,10,350,16,22,10,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,18:00,89.8,241.4,0,35,0,1,8,0,1,15,0,1,8,0,10,1,16,0,10,0,10,4,16,0,10,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.056,1,0.263,1,0.16,0
2003-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.056,1,0.283,1,0.16,0
2003-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.056,1,0.283,1,0.16,0
2003-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.056,1,0.283,1,0.16,0
2003-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.056,1,0.283,1,0.16,0
2003-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.056,1,0.283,1,0.16,0
2003-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.056,1,0.283,1,0.16,0
2003-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.056,1,0.283,1,0.16,0
2003-01-03,8:00,87.0,121.3,48,908,8,0,8,96,0,15,3,0,8,16,10,153,16,8,10,18,10,180,16,8,10,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,9:00,79.1,129.4,267,1415,163,0,8,551,0,15,59,0,8,146,10,604,16,32,10,146,10,604,16,32,10,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,10:00,70.7,140.7,468,1415,321,0,8,649,0,15,106,0,8,303,10,777,16,46,10,303,10,777,16,46,10,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,11:00,64.2,153.9,616,1415,338,0,8,325,0,15,197,0,8,416,10,831,16,54,10,427,10,854,16,55,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,12:00,60.3,168.9,700,1415,476,0,8,655,0,15,152,0,8,322,10,186,16,230,10,500,10,886,16,61,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,13:00,59.7,184.8,715,1415,434,0,8,471,0,15,196,0,8,345,10,467,16,109,10,512,10,891,16,62,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,14:00,62.3,200.3,658,1415,464,0,8,633,0,15,170,0,8,305,10,255,16,186,10,463,10,870,16,58,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,15:00,67.8,214.3,535,1415,276,0,8,295,0,15,165,0,8,232,10,254,16,136,10,358,10,814,16,50,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,16:00,75.5,226.3,353,1415,202,0,8,329,0,15,120,0,8,109,10,295,16,36,10,210,10,691,16,38,10,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,17:00,84.8,236.6,128,1415,49,1,8,219,1,15,29,1,8,58,10,320,16,29,10,56,10,383,16,21,10,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,18:00,89.8,241.4,0,59,0,1,8,2,1,15,0,1,8,0,10,7,16,0,10,0,10,9,16,0,10,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.071,1,0.047,1,0.283,1,0.16,0
2003-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.071,1,0.047,1,0.280,1,0.16,0
2003-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,3,0.071,1,0.047,1,0.280,1,0.16,0
2003-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.047,1,0.280,1,0.16,0
2003-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.047,1,0.280,1,0.16,0
2003-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.047,1,0.280,1,0.16,0
2003-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.047,1,0.280,1,0.16,0
2003-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.071,1,0.047,1,0.280,1,0.16,0
2003-01-04,8:00,87.0,121.2,48,908,9,0,8,178,0,15,0,0,8,16,10,96,16,11,10,16,10,116,16,10,10,-9900,99,-9900,99,-9900,99,3.0,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,9:00,79.1,129.3,267,1415,159,0,8,581,0,15,50,0,8,137,10,511,16,40,10,137,10,511,16,40,10,-9900,99,-9900,99,-9900,99,2.9,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,10:00,70.6,140.6,469,1415,321,0,8,776,0,15,64,0,8,289,10,701,16,57,10,289,10,701,16,57,10,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,11:00,64.1,153.8,617,1415,443,0,8,759,0,15,112,0,8,412,10,785,16,69,10,412,10,785,16,69,10,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,12:00,60.2,168.8,702,1415,434,0,8,509,0,15,182,0,8,484,10,823,16,76,10,484,10,823,16,76,10,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,13:00,59.6,184.7,717,1415,466,0,8,572,0,15,177,0,8,225,10,71,16,189,10,497,10,828,16,77,10,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,14:00,62.1,200.2,661,1415,302,0,8,188,0,15,214,0,8,431,10,691,16,108,10,450,10,808,16,73,10,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,15:00,67.6,214.2,538,1415,346,0,8,573,0,15,128,0,8,211,10,283,16,104,10,347,10,749,16,63,10,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,16:00,75.4,226.3,357,1415,220,0,8,566,0,15,78,0,8,203,10,617,16,48,10,203,10,617,16,48,10,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,17:00,84.7,236.6,131,1415,54,1,8,377,1,15,19,1,8,53,10,298,16,26,10,53,10,298,16,26,10,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,18:00,89.7,241.5,0,83,0,1,8,5,1,15,0,1,8,0,10,6,16,0,10,0,10,6,16,0,10,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.074,1,0.280,1,0.16,0
2003-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.074,1,0.269,1,0.16,0
2003-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.074,1,0.269,1,0.16,0
2003-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.074,1,0.269,1,0.16,0
2003-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.074,1,0.269,1,0.16,0
2003-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.074,1,0.269,1,0.16,0
2003-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.074,1,0.269,1,0.16,0
2003-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.074,1,0.269,1,0.16,0
2003-01-05,8:00,87.0,121.0,48,908,7,0,8,110,0,15,1,0,8,19,10,209,16,8,10,19,10,209,16,8,10,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,9:00,79.1,129.1,267,1415,163,0,8,504,0,15,68,0,8,149,10,635,16,29,10,149,10,635,16,29,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,10:00,70.6,140.4,470,1415,314,0,8,754,0,15,64,0,8,307,10,801,16,41,10,307,10,801,16,41,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,11:00,64.1,153.6,619,1415,444,0,8,850,0,15,73,0,8,423,10,852,16,50,10,432,10,873,16,50,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,12:00,60.2,168.6,704,1415,517,0,8,886,0,15,77,0,8,505,10,904,16,55,10,505,10,904,16,55,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,13:00,59.4,184.6,719,1415,530,0,8,892,0,15,77,0,8,519,10,909,16,56,10,519,10,909,16,56,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,14:00,62.0,200.1,664,1415,483,0,8,872,0,15,74,0,8,473,10,894,16,53,10,473,10,894,16,53,10,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,15:00,67.5,214.2,541,1415,371,0,8,792,0,15,68,0,8,370,10,847,16,45,10,370,10,847,16,45,10,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,16:00,75.2,226.3,360,1415,228,0,8,662,0,15,60,0,8,222,10,737,16,35,10,222,10,737,16,35,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.037,1,0.269,1,0.16,0
2003-01-05,17:00,84.5,236.6,135,1415,57,1,8,441,1,15,15,1,8,63,24,451,27,20,24,63,10,451,16,20,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.037,1,0.269,1,0.16,0
