YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2005-01-01,11:00,64.2,154.1,615,1415,355,0,8,418,0,15,174,0,8,282,10,436,16,93,10,435,10,886,16,50,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,12:00,60.4,169.1,698,1415,472,0,8,593,0,15,180,0,8,455,10,702,16,109,10,507,10,917,16,55,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,13:00,59.8,185.0,711,1415,346,0,8,202,0,15,245,0,8,463,10,720,16,101,10,519,10,921,16,56,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,14:00,62.5,200.4,654,1415,346,0,8,356,0,15,182,0,8,330,10,429,16,132,10,469,10,901,16,52,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,15:00,68.0,214.3,530,1415,263,0,8,297,0,15,152,0,8,114,10,0,16,114,10,362,10,848,16,45,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,16:00,75.7,226.3,348,1415,211,0,8,383,0,15,117,0,8,191,10,467,16,76,10,213,10,729,16,34,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,17:00,85.0,236.6,123,1415,38,1,8,190,1,15,21,1,8,47,10,198,16,29,10,56,10,430,16,19,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,18:00,89.9,241.4,0,35,0,0,8,0,0,15,0,0,8,0,10,5,16,0,10,0,10,8,16,0,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.252,2,0.16,0
2005-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.300,2,0.16,0
2005-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.300,2,0.16,0
2005-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.036,1,0.300,2,0.16,0
2005-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.036,1,0.300,2,0.16,0
2005-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.036,1,0.300,2,0.16,0
2005-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.036,1,0.300,2,0.16,0
2005-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.036,1,0.300,2,0.16,0
2005-01-02,8:00,87.0,121.4,48,908,2,0,8,0,0,15,2,0,8,6,10,0,16,6,10,19,10,201,16,8,10,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,9:00,79.1,129.5,267,1415,49,0,8,0,0,15,49,0,8,51,10,0,16,51,10,149,10,631,16,30,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,10:00,70.7,140.8,468,1415,53,0,8,0,0,15,53,0,8,98,10,0,16,98,10,306,10,799,16,42,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,11:00,64.2,154.0,616,1415,85,0,8,0,0,15,85,0,8,133,10,0,16,133,10,431,10,872,16,51,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,12:00,60.4,169.0,700,1415,125,0,8,0,0,15,125,0,8,336,10,136,16,268,10,503,10,904,16,56,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,13:00,59.7,184.9,714,1415,96,0,8,0,0,15,96,0,8,157,10,0,16,157,10,515,10,908,16,57,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,14:00,62.3,200.3,657,1415,81,0,8,0,0,15,81,0,8,143,10,0,16,143,10,466,10,888,16,54,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,15:00,67.8,214.3,533,1415,121,0,8,0,0,15,121,0,8,113,10,0,16,113,10,361,10,835,16,46,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,16:00,75.6,226.3,351,1415,84,0,8,0,0,15,84,0,8,70,10,0,16,70,10,213,10,715,16,35,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,17:00,84.9,236.6,126,1415,20,1,8,0,1,15,20,1,8,20,10,0,16,20,10,57,10,416,16,19,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,18:00,89.9,241.4,0,59,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,11,16,0,10,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.300,2,0.16,0
2005-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.352,2,0.16,0
2005-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.352,2,0.16,0
2005-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.039,1,0.352,2,0.16,0
2005-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.039,1,0.352,2,0.16,0
2005-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.039,1,0.352,2,0.16,0
2005-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.039,1,0.352,2,0.16,0
2005-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.039,1,0.352,2,0.16,0
2005-01-03,8:00,87.0,121.3,48,908,8,0,8,131,0,15,1,0,8,15,10,98,16,10,10,16,10,137,16,9,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,9:00,79.1,129.3,267,1415,134,0,8,394,0,15,60,0,8,138,24,532,27,38,24,142,10,554,16,37,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,10:00,70.7,140.6,468,1415,298,0,8,643,0,15,85,0,8,269,25,589,28,74,25,298,10,742,16,52,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,11:00,64.1,153.8,617,1415,399,0,8,636,0,15,122,0,8,386,25,637,28,108,25,424,10,826,16,64,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,12:00,60.3,168.8,701,1415,421,0,8,450,0,15,198,0,8,392,25,449,28,169,25,497,10,862,16,70,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,13:00,59.6,184.7,716,1415,506,0,8,763,0,15,121,0,8,461,25,583,28,166,25,510,10,867,16,71,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,14:00,62.2,200.3,660,1415,470,0,8,819,0,15,89,0,8,224,25,220,28,122,25,461,10,845,16,67,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,15:00,67.7,214.2,536,1415,375,0,8,789,0,15,76,0,8,235,25,257,28,137,25,355,10,786,16,58,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,16:00,75.5,226.3,355,1415,212,0,8,549,0,15,75,0,8,147,25,93,28,123,25,208,10,653,16,44,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,17:00,84.7,236.6,130,1415,52,1,8,366,1,15,19,1,8,24,10,21,16,22,10,54,10,329,16,24,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,18:00,89.8,241.5,0,83,0,1,8,4,1,15,0,1,8,0,10,0,16,0,10,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.352,2,0.16,0
2005-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.339,2,0.16,0
2005-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.339,2,0.16,0
2005-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.065,1,0.339,2,0.16,0
2005-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.065,1,0.339,2,0.16,0
2005-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.065,1,0.339,2,0.16,0
2005-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.065,1,0.339,2,0.16,0
2005-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.065,1,0.339,2,0.16,0
2005-01-04,8:00,87.0,121.1,48,908,9,0,8,176,0,15,0,0,8,15,10,94,16,10,10,15,10,94,16,10,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,9:00,79.1,129.2,267,1415,159,0,8,571,0,15,51,0,8,132,10,471,16,43,10,136,10,489,16,44,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,10:00,70.6,140.5,469,1415,299,0,8,573,0,15,109,0,8,249,10,451,16,100,10,292,10,692,16,62,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,11:00,64.1,153.7,618,1415,345,0,8,263,0,15,230,0,8,339,10,495,16,123,10,418,10,782,16,76,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,12:00,60.2,168.7,703,1415,98,0,8,0,0,15,98,0,8,143,10,0,16,143,10,492,10,821,16,84,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,13:00,59.5,184.6,718,1415,242,0,8,48,0,15,218,0,8,147,10,0,16,147,10,504,10,826,16,85,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,14:00,62.1,200.2,663,1415,136,0,8,0,0,15,136,0,8,133,10,0,16,133,10,456,10,802,16,80,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,15:00,67.6,214.2,540,1415,76,0,8,0,0,15,76,0,8,102,10,0,16,102,10,350,10,737,16,69,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,16:00,75.3,226.3,358,1415,119,0,8,60,0,15,104,0,8,60,10,0,16,60,10,203,10,594,16,52,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,17:00,84.6,236.6,133,1415,29,1,8,40,1,15,25,1,8,20,10,0,16,20,10,52,10,264,16,27,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,18:00,89.7,241.5,0,83,0,1,8,1,1,15,0,1,8,0,11,0,16,0,11,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.339,2,0.16,0
2005-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.315,2,0.16,0
2005-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.315,2,0.16,0
2005-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.315,2,0.16,0
2005-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.315,2,0.16,0
2005-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.090,1,0.315,2,0.16,0
2005-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.315,2,0.16,0
2005-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.090,1,0.315,2,0.16,0
2005-01-05,8:00,87.0,121.0,48,908,5,0,8,20,0,15,4,0,8,7,10,0,16,7,10,17,10,145,16,9,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,9:00,79.1,129.0,267,1415,62,0,8,0,0,15,62,0,8,46,10,0,16,46,10,143,10,565,16,36,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,10:00,70.6,140.3,470,1415,115,0,8,2,0,15,114,0,8,92,10,0,16,92,10,301,10,751,16,51,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,11:00,64.0,153.5,620,1415,84,0,8,0,0,15,84,0,8,129,10,0,16,129,10,427,10,833,16,63,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,12:00,60.1,168.5,705,1415,108,0,8,0,0,15,108,0,8,150,10,0,16,150,10,502,10,869,16,69,10,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,13:00,59.4,184.5,721,1415,118,0,8,0,0,15,118,0,8,154,10,0,16,154,10,516,10,874,16,70,10,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,14:00,61.9,200.1,666,1415,138,0,8,0,0,15,138,0,8,140,10,0,16,140,10,468,10,853,16,66,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,15:00,67.4,214.2,543,1415,248,0,8,220,0,15,164,0,8,110,10,0,16,110,10,362,10,796,16,57,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,16:00,75.2,226.3,362,1415,146,0,8,99,0,15,121,0,8,67,10,0,16,67,10,214,10,668,16,43,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.061,1,0.315,2,0.16,0
2005-01-05,17:00,84.4,236.6,137,1415,37,1,8,66,1,15,31,1,8,20,10,0,16,20,10,59,10,356,16,24,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.061,1,0.315,2,0.16,0
