Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,239.051341054,1.11638782178,0.0,0.0,24.9203635341,149.522181205,2.96425500269,2.94425500269,0.02
 01/01  02:00:00,239.80081369,1.86064636964,0.0,0.0,24.9203635341,149.522181205,7.60795055946,5.41910988958,2.18884066988
 01/01  03:00:00,239.426385659,1.48851709571,0.0,0.0,24.9203635341,149.522181205,6.57685109065,4.38796700779,2.18888408286
 01/01  04:00:00,239.802371659,1.86064636964,0.0,0.0,24.9203635341,149.522181205,8.47815712956,6.2894398542,2.18871727536
 01/01  05:00:00,251.651115888,1.48851709571,0.0,0.0,24.9203635341,149.522181205,7.9130598728,5.72434101048,2.18871886232
 01/01  06:00:00,276.474969802,1.86064636964,0.0,0.0,24.9203635341,149.522181205,10.9144713082,8.72303649154,2.19143481666
 01/01  07:00:00,324.988685913,1.48851709571,0.0,0.0,24.9203635341,149.522181205,10.2793145007,8.09037306173,2.18894143901
 01/01  08:00:00,315.636553384,1.86064636964,0.0,0.0,24.9203635341,149.522181205,13.4719347876,11.2829915353,2.18894325231
 01/01  09:00:00,298.168523704,1.48851709571,0.0,0.0,24.9203635341,149.522181205,9.22237618761,7.03343226549,2.18894392212
 01/01  10:00:00,261.873697299,1.86064636964,0.0,0.0,24.9203635341,149.522181205,9.11810703802,6.9291615304,2.18894550762
 01/01  11:00:00,211.485346264,0.372129273928,0.0,0.0,24.9203635341,149.522181205,1.17975991993,1.15975991993,0.02
 01/01  12:00:00,211.111955519,0.0,0.0,0.0,24.9203635341,149.522181205,4.36087377382,0.0,4.36087377382
 01/01  13:00:00,211.111955116,0.0,0.0,0.0,24.9203635341,149.522181205,2.19031588077,0.0,2.19031588077
 01/01  14:00:00,211.113364185,0.0,0.0,0.0,24.9203635341,149.522181205,4.36560153245,0.0,4.36560153245
 01/01  15:00:00,211.111955258,0.0,0.0,0.0,24.9203635341,149.522181205,2.19032536706,0.0,2.19032536706
 01/01  16:00:00,211.111016446,0.0,0.0,0.0,24.9203635341,149.522181205,2.18874918528,0.0,2.18874918528
 01/01  17:00:00,268.543474229,0.0,0.0,0.0,24.9203635341,149.522181205,2.18875107173,0.0,2.18875107173
 01/01  18:00:00,347.928400784,0.0,0.0,0.0,24.9203635341,149.522181205,2.18875296142,0.0,2.18875296142
 01/01  19:00:00,347.928400755,0.0,0.0,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  20:00:00,323.484005328,0.0,0.0,0.0,24.9203635341,149.522181205,2.18875485304,0.0,2.18875485304
 01/01  21:00:00,323.484005472,0.0,0.0,0.0,24.9203635341,149.522181205,2.18875674562,0.0,2.18875674562
 01/01  22:00:00,299.041018698,0.0,0.0,0.0,24.9203635341,149.522181205,4.36218710637,0.0,4.36218710637
 01/01  23:00:00,274.595214123,0.0,0.0,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  24:00:00,251.646866447,1.48851709571,0.0,0.0,24.9203635341,149.522181205,6.17413379044,3.98527931163,2.1888544788
 01/02  01:00:00,289.265350698,1.48851709571,0.0,0.0,24.9203635341,199.362908273,5.9268548775,3.73724438412,2.18961049339
 01/02  02:00:00,289.265807388,1.48851709571,0.0,0.0,24.9203635341,199.362908273,6.19503361197,4.00534638162,2.18968723035
 01/02  03:00:00,288.89248014,1.11638782178,0.0,0.0,24.9203635341,199.362908273,5.5737256256,3.3839637154,2.1897619102
 01/02  04:00:00,289.641978565,1.86064636964,0.0,0.0,24.9203635341,199.362908273,8.44716697442,6.25748113894,2.18968583548
 01/02  05:00:00,301.490231249,1.48851709571,0.0,0.0,24.9203635341,199.362908273,7.50709343977,5.31748562308,2.18960781669
 01/02  06:00:00,351.231182163,1.86064636964,0.0,0.0,49.8407270682,199.362908273,11.1976124904,6.8336953139,4.36391717651
 01/02  07:00:00,428.513770284,29.4094649815,0.0,0.0,49.8407270682,199.362908273,557.451470647,555.260222841,2.19124780589
 01/02  08:00:00,518.20788265,29.4094649815,0.0,0.0,149.522181205,199.362908273,511.969197306,503.224985835,8.74421147138
 01/02  09:00:00,1049.02010733,29.4094649815,0.0,0.0,448.566543614,448.566543614,241.059424937,225.67791796,15.3815069768
 01/02  10:00:00,1012.22968814,29.4094649815,0.0,0.0,448.566543614,448.566543614,127.374540759,111.976122894,15.3984178649
 01/02  11:00:00,1017.15371451,29.4094649815,18.822421783,0.0,448.566543614,448.566543614,102.192975918,86.7911828945,15.4017930233
 01/02  12:00:00,1166.79756024,29.4094649815,148.200546919,0.0,448.566543614,448.566543614,108.645272059,88.7871109625,19.8581610961
 01/02  13:00:00,1263.14042798,29.8642736602,272.759781155,0.0,448.566543614,398.725816546,104.936470811,82.7867931301,22.1496776807
 01/02  14:00:00,1336.39000458,29.4094649815,291.778207029,0.0,448.566543614,448.566543614,57.103857088,34.981831147,22.122025941
 01/02  15:00:00,1349.56167012,29.4094649815,304.548615266,0.0,448.566543614,448.566543614,41.2403494484,28.0614717405,13.1788777079
 01/02  16:00:00,1361.30521667,29.4094649815,315.11567524,0.0,448.566543614,448.566543614,42.0352482413,28.8585471065,13.1767011347
