DateTime,B2_BT1,B2_B1,B1_B2,B1_EP1,B2_EP3,B2_EP4,B1_EP5,B1_EP6,B1_GEN1,B1_GEN2,B2_PV,B1_UG,BT1_Charge,BT1_Lost
03-Jan-2000 05:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,3000,0
03-Jan-2000 06:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,3000,0
03-Jan-2000 07:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,3000,0
03-Jan-2000 08:00:00,-4.2632564145606e-14,59.022930496327,-59.022930496327,2.29902241483202,2.29902241483202,29.938047088841,208.33423914541,14.3513081143783,-82.9808195891466,-82.9808195891466,-91.26,0,3000,0
03-Jan-2000 09:00:00,0,246.914480129155,-246.914480129155,5.79155646607194,5.79155646607205,71.293963404773,524.82285602838,24.6064603619093,-154.153196363603,-154.153196363603,-324,0,3000,0
03-Jan-2000 10:00:00,0,347.548022986317,-347.548022986317,5.79155646607194,5.79155646607205,65.700420547611,524.82285602838,30.7654567425863,-106.915923125361,-106.915923125361,-419.04,0,3000,0
03-Jan-2000 11:00:00,0,389.878840568739,-389.878840568739,5.79155646607205,5.79155646607194,64.409602965189,524.82285602838,30.7654567425863,-85.7505143341497,-85.7505143341497,-460.08,0,3000,0
03-Jan-2000 12:00:00,0,406.408022986317,-406.408022986317,5.79155646607205,5.79155646607194,65.7004205476111,524.82285602838,30.7654567425863,-77.4859231253606,-77.4859231253606,-477.9,0,3000,0
03-Jan-2000 13:00:00,0,409.841240078815,-409.841240078815,5.42305287326394,5.42305287326406,65.335707047921,491.42956889282,27.3470726600593,-57.1792271736641,-57.1792271736641,-480.6,0,3000,0
03-Jan-2000 14:00:00,0,397.232341667632,-397.232341667632,5.79155646607205,5.79155646607194,66.776101866296,524.82285602838,30.7654567425863,-82.0737637847032,-82.0737637847032,-469.8,0,3000,0
03-Jan-2000 15:00:00,0,369.358840568739,-369.358840568739,5.79155646607205,5.79155646607194,64.409602965189,524.82285602838,30.7654567425863,-96.0105143341497,-96.0105143341497,-439.56,0,3000,0
03-Jan-2000 16:00:00,0,291.058840568739,-291.058840568739,5.79155646607205,5.79155646607194,64.409602965189,524.82285602838,30.7654567425863,-135.16051433415,-135.16051433415,-361.26,0,3000,0
03-Jan-2000 17:00:00,-2.8421709430404e-14,168.702614195106,-168.702614195106,5.79155646607205,5.79155646607194,66.3458293388221,524.82285602838,30.7654567425863,-196.338627520966,-196.338627520966,-240.84,0,3000,0
