Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/02  20:00:00,15.9490303798,0.533206105383,0.0,0.0,5.48122459637,1.0115996781,18.0541460796,18.0541460796
 01/02  21:00:00,16.0192364767,0.603412202218,0.0,0.0,5.48122459637,1.0115996781,19.9984137909,19.9984137909
 01/02  22:00:00,16.5330440627,1.11721978826,0.0,0.0,5.48122459637,1.0115996781,36.991898799,36.991898799
 01/02  23:00:00,16.3886114364,0.972787161938,0.0,0.0,5.48122459637,1.0115996781,32.0954427037,32.0954427037
 01/02  24:00:00,16.8299112866,1.41408701212,0.0,0.0,5.48122459637,1.0115996781,46.7580180576,46.7580180576
 01/03  01:00:00,16.5235705671,1.10774629268,0.0,0.0,5.48122459637,1.0115996781,36.4848535291,36.4848535291
 01/03  02:00:00,16.9681807301,1.5523564556,0.0,0.0,5.48122459637,1.0115996781,51.2863945939,51.2863945939
 01/03  03:00:00,16.6204478094,1.20462353494,0.0,0.0,5.48122459637,1.0115996781,39.641997521,39.641997521
 01/03  04:00:00,17.1010574063,1.68523313181,0.0,0.0,5.48122459637,1.0115996781,55.6620902399,55.6620902399
 01/03  05:00:00,16.7511487674,1.33532449289,0.0,0.0,5.48122459637,1.0115996781,43.9146759993,43.9146759993
 01/03  06:00:00,17.311464253,1.89563997851,0.0,0.0,5.48122459637,1.0115996781,62.6535854589,62.6535854589
 01/03  07:00:00,18.8983050738,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,84.2912494124,84.2912494124
 01/03  08:00:00,33.4397109086,3.4824807993,0.0,0.0,21.9248983855,5.05799839049,71.4294236795,71.4294236795
 01/03  09:00:00,49.9438503987,3.4824807993,0.0,0.0,38.3685721746,8.09279742479,51.1929043807,51.1929043807
 01/03  10:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,31.3519447636,31.3519447636
 01/03  11:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,16.8009613409,16.8009613409
 01/03  12:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,7.42018508293,7.42018508293
 01/03  13:00:00,55.425074995,3.4824807993,0.0,0.0,43.8497967709,8.09279742479,6.41472976302,6.41472976302
 01/03  14:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,4.41796535348,4.41796535348
 01/03  15:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,3.64769824836,3.64769824836
 01/03  16:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,4.01443855587,4.01443855587
 01/03  17:00:00,63.4050659361,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,5.37847499834,5.37847499834
 01/03  18:00:00,29.4130725015,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/03  19:00:00,15.6203974774,0.204573202938,0.0,0.0,5.48122459637,1.0115996781,6.97979694712,6.97979694712
 01/03  20:00:00,15.8740602077,0.458235933196,0.0,0.0,5.48122459637,1.0115996781,15.3182542914,15.3182542914
 01/03  21:00:00,16.3306161131,0.914791838659,0.0,0.0,5.48122459637,1.0115996781,30.4174222358,30.4174222358
 01/03  22:00:00,16.3339473094,0.918123034975,0.0,0.0,5.48122459637,1.0115996781,30.1346153436,30.1346153436
 01/03  23:00:00,16.7552142287,1.33938995423,0.0,0.0,5.48122459637,1.0115996781,44.4879979089,44.4879979089
 01/03  24:00:00,16.5118174192,1.0959931447,0.0,0.0,5.48122459637,1.0115996781,35.9075895692,35.9075895692
 01/04  01:00:00,16.9021802019,1.48635592748,0.0,0.0,5.48122459637,1.0115996781,49.3497286413,49.3497286413
 01/04  02:00:00,16.6480691535,1.23224487901,0.0,0.0,5.48122459637,1.0115996781,40.3235620382,40.3235620382
 01/04  03:00:00,17.0393240173,1.62349974287,0.0,0.0,5.48122459637,1.0115996781,53.9221555089,53.9221555089
 01/04  04:00:00,16.7419828485,1.32615857401,0.0,0.0,5.48122459637,1.0115996781,43.3881847219,43.3881847219
 01/04  05:00:00,17.1032684977,1.68744422321,0.0,0.0,5.48122459637,1.0115996781,56.0653205347,56.0653205347
 01/04  06:00:00,16.7519621092,1.33613783478,0.0,0.0,5.48122459637,1.0115996781,43.6655177344,43.6655177344
 01/04  07:00:00,18.8983050738,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,80.9335785544,80.9335785544
 01/04  08:00:00,33.4397109086,3.4824807993,0.0,0.0,21.9248983855,5.05799839049,64.5094890684,64.5094890684
 01/04  09:00:00,49.9438503987,3.4824807993,0.0,0.0,38.3685721746,8.09279742479,52.3943663042,52.3943663042
 01/04  10:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,39.8943370871,39.8943370871
 01/04  11:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,30.2444391896,30.2444391896
 01/04  12:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,22.6497596522,22.6497596522
 01/04  13:00:00,55.425074995,3.4824807993,0.0,0.0,43.8497967709,8.09279742479,18.8709586422,18.8709586422
 01/04  14:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,14.1643291239,14.1643291239
 01/04  15:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,12.9930990443,12.9930990443
 01/04  16:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,13.4699276749,13.4699276749
 01/04  17:00:00,63.4050659361,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,15.3647151405,15.3647151405
 01/04  18:00:00,29.8443949153,0.431322413818,0.0,0.0,16.4436737891,4.04639871239,14.6791489001,14.6791489001
 01/04  19:00:00,16.0850820272,0.669257752764,0.0,0.0,5.48122459637,1.0115996781,22.5131325679,22.5131325679
 01/04  20:00:00,16.1678263504,0.752002075966,0.0,0.0,5.48122459637,1.0115996781,25.057910029,25.057910029
 01/04  21:00:00,16.2979334623,0.882109187823,0.0,0.0,5.48122459637,1.0115996781,29.272200904,29.272200904
 01/04  22:00:00,16.314854063,0.89902978857,0.0,0.0,5.48122459637,1.0115996781,29.8023913701,29.8023913701
 01/04  23:00:00,16.3722223468,0.956398072336,0.0,0.0,5.48122459637,1.0115996781,31.6597430382,31.6597430382
 01/04  24:00:00,16.3092668197,0.893442545263,0.0,0.0,5.48122459637,1.0115996781,29.5409204684,29.5409204684
 01/05  01:00:00,16.3740461448,0.958221870293,0.0,0.0,5.48122459637,1.0115996781,31.6649556625,31.6649556625
 01/05  02:00:00,16.3668528615,0.951028587049,0.0,0.0,5.48122459637,1.0115996781,31.3777996336,31.3777996336
 01/05  03:00:00,16.4702487737,1.05442449923,0.0,0.0,5.48122459637,1.0115996781,34.7960895798,34.7960895798
 01/05  04:00:00,16.5018383508,1.0860140763,0.0,0.0,5.48122459637,1.0115996781,35.7790784803,35.7790784803
 01/05  05:00:00,16.6520607228,1.2362364483,0.0,0.0,5.48122459637,1.0115996781,40.7512512432,40.7512512432
 01/05  06:00:00,16.6944066584,1.27858238398,0.0,0.0,5.48122459637,1.0115996781,42.1006871494,42.1006871494
 01/05  07:00:00,18.8983050738,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,72.5222576776,72.5222576776
 01/05  08:00:00,33.4397109086,3.4824807993,0.0,0.0,21.9248983855,5.05799839049,64.2484243846,64.2484243846
 01/05  09:00:00,49.9438503987,3.4824807993,0.0,0.0,38.3685721746,8.09279742479,49.2569440656,49.2569440656
 01/05  10:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,30.0288072824,30.0288072824
 01/05  11:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,15.1874344534,15.1874344534
 01/05  12:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,6.31697223921,6.31697223921
 01/05  13:00:00,55.425074995,3.4824807993,0.0,0.0,43.8497967709,8.09279742479,5.2371598765,5.2371598765
 01/05  14:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,3.69088507008,3.69088507008
 01/05  15:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,2.86190082177,2.86190082177
 01/05  16:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,3.05866753737,3.05866753737
 01/05  17:00:00,63.4050659361,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,5.40812548496,5.40812548496
 01/05  18:00:00,29.4130725015,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/05  19:00:00,15.973382984,0.557558709561,0.0,0.0,5.48122459637,1.0115996781,18.8699866936,18.8699866936
 01/05  20:00:00,16.0829084741,0.667084199654,0.0,0.0,5.48122459637,1.0115996781,22.0696662018,22.0696662018
 01/05  21:00:00,16.5947203958,1.17889612137,0.0,0.0,5.48122459637,1.0115996781,39.1007093742,39.1007093742
 01/05  22:00:00,16.4668242537,1.05099997921,0.0,0.0,5.48122459637,1.0115996781,34.5780798694,34.5780798694
 01/05  23:00:00,16.9805731884,1.56474891396,0.0,0.0,5.48122459637,1.0115996781,51.8334349129,51.8334349129
 01/05  24:00:00,16.7018880443,1.28606376987,0.0,0.0,5.48122459637,1.0115996781,42.2464131451,42.2464131451
 01/06  01:00:00,17.2303316376,1.81450736316,0.0,0.0,5.48122459637,1.0115996781,60.0767348771,60.0767348771
 01/06  02:00:00,16.9075503044,1.49172602992,0.0,0.0,5.48122459637,1.0115996781,49.0044010231,49.0044010231
 01/06  03:00:00,17.4538729247,2.03804865027,0.0,0.0,5.48122459637,1.0115996781,67.6664823018,67.6664823018
 01/06  04:00:00,17.0532625673,1.63743829287,0.0,0.0,5.48122459637,1.0115996781,53.8897390385,53.8897390385
 01/06  05:00:00,17.6506080755,2.23478380107,0.0,0.0,5.48122459637,1.0115996781,74.5932025614,74.5932025614
 01/06  06:00:00,17.1953116039,1.77948732948,0.0,0.0,5.48122459637,1.0115996781,58.7712534199,58.7712534199
 01/06  07:00:00,18.8983050738,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,109.356482293,109.356482293
 01/06  08:00:00,33.4397109086,3.4824807993,0.0,0.0,21.9248983855,5.05799839049,98.2027891144,98.2027891144
 01/06  09:00:00,49.9438503987,3.4824807993,0.0,0.0,38.3685721746,8.09279742479,77.4041350541,77.4041350541
 01/06  10:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,50.9380461374,50.9380461374
 01/06  11:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,25.6377507495,25.6377507495
 01/06  12:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,7.98974983106,7.98974983106
 01/06  13:00:00,55.425074995,3.4824807993,0.0,0.0,43.8497967709,8.09279742479,4.8020927172,4.8020927172
 01/06  14:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,2.8387773572,2.8387773572
 01/06  15:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,1.84599780564,1.84599780564
 01/06  16:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,1.92069527071,1.92069527071
 01/06  17:00:00,63.4050659361,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,3.82873919037,3.82873919037
 01/06  18:00:00,29.4130725015,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/06  19:00:00,16.086219565,0.670395290532,0.0,0.0,5.48122459637,1.0115996781,22.6160579294,22.6160579294
 01/06  20:00:00,16.2352923001,0.819468025673,0.0,0.0,5.48122459637,1.0115996781,26.9474112343,26.9474112343
 01/06  21:00:00,16.7175173862,1.30169311172,0.0,0.0,5.48122459637,1.0115996781,43.2755782928,43.2755782928
 01/06  22:00:00,16.5743795697,1.15855529523,0.0,0.0,5.48122459637,1.0115996781,37.8970585358,37.8970585358
 01/06  23:00:00,17.0548335882,1.63900931375,0.0,0.0,5.48122459637,1.0115996781,54.4712198069,54.4712198069
 01/06  24:00:00,16.8957766986,1.47995242417,0.0,0.0,5.48122459637,1.0115996781,48.3316696467,48.3316696467
 01/07  01:00:00,17.3604662906,1.94464201611,0.0,0.0,5.48122459637,1.0115996781,64.7806509168,64.7806509168
 01/07  02:00:00,17.0428880369,1.62706376239,0.0,0.0,5.48122459637,1.0115996781,53.1344890314,53.1344890314
 01/07  03:00:00,17.5079951995,2.09217092502,0.0,0.0,5.48122459637,1.0115996781,69.7727759223,69.7727759223
 01/07  04:00:00,17.2017486475,1.78592437306,0.0,0.0,5.48122459637,1.0115996781,58.3674431688,58.3674431688
 01/07  05:00:00,17.6220441451,2.20621987065,0.0,0.0,5.48122459637,1.0115996781,73.7306164496,73.7306164496
 01/07  06:00:00,17.2359642777,1.82014000327,0.0,0.0,5.48122459637,1.0115996781,59.5005232578,59.5005232578
 01/07  07:00:00,17.6438749934,2.22805071893,0.0,0.0,5.48122459637,1.0115996781,74.4702811932,74.4702811932
 01/07  08:00:00,12.9496384071,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,99.0894390338,99.0894390338
 01/07  09:00:00,10.9869047519,3.4824807993,0.0,0.0,5.48122459637,2.0231993562,87.0436150116,87.0436150116
 01/07  10:00:00,20.683818543,3.4824807993,0.0,0.0,13.1549390313,4.04639871239,70.2750202559,70.2750202559
 01/07  11:00:00,20.683818543,3.4824807993,0.0,0.0,13.1549390313,4.04639871239,55.3472716182,55.3472716182
 01/07  12:00:00,20.683818543,3.4824807993,0.0,0.0,13.1549390313,4.04639871239,37.6360318064,37.6360318064
 01/07  13:00:00,9.97530507377,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,24.8681100937,24.8681100937
 01/07  14:00:00,9.97530507377,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,13.2991005842,13.2991005842
 01/07  15:00:00,9.97530507377,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,8.5201207204,8.5201207204
 01/07  16:00:00,9.97530507377,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,9.1782767973,9.1782767973
 01/07  17:00:00,6.67343494865,0.180610674182,0.0,0.0,5.48122459637,1.0115996781,6.12006244302,6.12006244302
 01/07  18:00:00,15.8008269834,0.385002708974,0.0,0.0,5.48122459637,1.0115996781,12.925481577,12.925481577
 01/07  19:00:00,16.3651388553,0.94931458079,0.0,0.0,5.48122459637,1.0115996781,31.4501257382,31.4501257382
 01/07  20:00:00,16.4236202037,1.00779592926,0.0,0.0,5.48122459637,1.0115996781,33.083275861,33.083275861
 01/07  21:00:00,17.0226904288,1.60686615431,0.0,0.0,5.48122459637,1.0115996781,53.1268047506,53.1268047506
 01/07  22:00:00,16.8227581625,1.40693388804,0.0,0.0,5.48122459637,1.0115996781,46.175337568,46.175337568
 01/07  23:00:00,17.4381425942,2.02231831974,0.0,0.0,5.48122459637,1.0115996781,67.1374546099,67.1374546099
 01/07  24:00:00,17.0723957323,1.65657145784,0.0,0.0,5.48122459637,1.0115996781,54.6481716152,54.6481716152
 01/08  01:00:00,17.6387857967,2.22296152227,0.0,0.0,5.48122459637,1.0115996781,74.2376410725,74.2376410725
 01/08  02:00:00,17.1918571066,1.77603283218,0.0,0.0,5.48122459637,1.0115996781,58.6792177363,58.6792177363
 01/08  03:00:00,17.7313519441,2.31552766961,0.0,0.0,5.48122459637,1.0115996781,77.4565928055,77.4565928055
 01/08  04:00:00,17.2798311556,1.86400688115,0.0,0.0,5.48122459637,1.0115996781,61.6597851872,61.6597851872
 01/08  05:00:00,17.7784707889,2.36264651448,0.0,0.0,5.48122459637,1.0115996781,79.1164924169,79.1164924169
 01/08  06:00:00,17.2980264448,1.88220217032,0.0,0.0,5.48122459637,1.0115996781,62.281341811,62.281341811
 01/08  07:00:00,17.7690655804,2.35324130597,0.0,0.0,5.48122459637,1.0115996781,78.7041592366,78.7041592366
 01/08  08:00:00,11.2835263996,1.81636879181,0.0,0.0,5.48122459637,1.0115996781,60.0165482718,60.0165482718
 01/08  09:00:00,8.5997794805,2.10695520603,0.0,0.0,5.48122459637,1.0115996781,70.1449657486,70.1449657486
 01/08  10:00:00,7.84750130604,1.35467703158,0.0,0.0,5.48122459637,1.0115996781,44.5181226831,44.5181226831
 01/08  11:00:00,7.78819057534,1.29536630088,0.0,0.0,5.48122459637,1.0115996781,42.8858728157,42.8858728157
 01/08  12:00:00,7.07757991532,0.584755640854,0.0,0.0,5.48122459637,1.0115996781,19.3755242798,19.3755242798
 01/08  13:00:00,6.9772991284,0.484474853937,0.0,0.0,5.48122459637,1.0115996781,15.9406057561,15.9406057561
 01/08  14:00:00,6.88144223729,0.388617962824,0.0,0.0,5.48122459637,1.0115996781,12.6716460861,12.6716460861
 01/08  15:00:00,6.93472762591,0.441903351449,0.0,0.0,5.48122459637,1.0115996781,14.2028895915,14.2028895915
 01/08  16:00:00,7.20136315768,0.708538883212,0.0,0.0,5.48122459637,1.0115996781,23.2784256384,23.2784256384
 01/08  17:00:00,7.15057453515,0.657750260687,0.0,0.0,5.48122459637,1.0115996781,21.1901613275,21.1901613275
 01/08  18:00:00,16.3697948997,0.953970625199,0.0,0.0,5.48122459637,1.0115996781,31.4072086996,31.4072086996
 01/08  19:00:00,16.2811843766,0.865360102132,0.0,0.0,5.48122459637,1.0115996781,28.0038872016,28.0038872016
 01/08  20:00:00,16.6017109615,1.18588668703,0.0,0.0,5.48122459637,1.0115996781,39.1725750627,39.1725750627
 01/08  21:00:00,16.4848988042,1.06907452975,0.0,0.0,5.48122459637,1.0115996781,34.680738519,34.680738519
 01/08  22:00:00,16.8130740045,1.39724973006,0.0,0.0,5.48122459637,1.0115996781,46.2606268412,46.2606268412
 01/08  23:00:00,16.5935438674,1.17771959297,0.0,0.0,5.48122459637,1.0115996781,38.2589097895,38.2589097895
 01/08  24:00:00,16.9170985054,1.50127423093,0.0,0.0,5.48122459637,1.0115996781,49.7421131078,49.7421131078
 01/09  01:00:00,16.7301256772,1.31430140276,0.0,0.0,5.48122459637,1.0115996781,42.7186781534,42.7186781534
 01/09  02:00:00,17.1520454571,1.7362211826,0.0,0.0,5.48122459637,1.0115996781,57.6466243738,57.6466243738
 01/09  03:00:00,16.8845857809,1.46876150648,0.0,0.0,5.48122459637,1.0115996781,47.8160721261,47.8160721261
 01/09  04:00:00,17.2697834723,1.85395919786,0.0,0.0,5.48122459637,1.0115996781,61.6394062454,61.6394062454
 01/09  05:00:00,16.9480773717,1.53225309724,0.0,0.0,5.48122459637,1.0115996781,49.91759377,49.91759377
 01/09  06:00:00,17.3001915299,1.88436725541,0.0,0.0,5.48122459637,1.0115996781,62.6722987007,62.6722987007
 01/09  07:00:00,18.8983050738,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,84.3584382099,84.3584382099
 01/09  08:00:00,33.4397109086,3.4824807993,0.0,0.0,21.9248983855,5.05799839049,75.6986738496,75.6986738496
 01/09  09:00:00,49.9438503987,3.4824807993,0.0,0.0,38.3685721746,8.09279742479,60.4420629946,60.4420629946
 01/09  10:00:00,61.8930972394,3.45767876918,0.0,0.0,49.3310213673,9.10439710289,40.8590439641,40.8590439641
 01/09  11:00:00,61.9054982544,3.47007978424,0.0,0.0,49.3310213673,9.10439710289,24.7117400844,24.7117400844
 01/09  12:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,10.1493117574,10.1493117574
 01/09  13:00:00,55.425074995,3.4824807993,0.0,0.0,43.8497967709,8.09279742479,5.91967153118,5.91967153118
 01/09  14:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,4.13751990924,4.13751990924
 01/09  15:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,3.26880479888,3.26880479888
 01/09  16:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,3.33180671977,3.33180671977
 01/09  17:00:00,61.9178992695,3.4824807993,0.0,0.0,49.3310213673,9.10439710289,4.56537314008,4.56537314008
 01/09  18:00:00,29.5791367578,0.16606425633,0.0,0.0,16.4436737891,4.04639871239,5.66327326212,5.66327326212
 01/09  19:00:00,15.9208817615,0.505057486997,0.0,0.0,5.48122459637,1.0115996781,16.9930247615,16.9930247615
 01/09  20:00:00,16.4581970822,1.04237280777,0.0,0.0,5.48122459637,1.0115996781,34.7417840233,34.7417840233
 01/09  21:00:00,16.383762726,0.967938451552,0.0,0.0,5.48122459637,1.0115996781,31.9583972936,31.9583972936
 01/09  22:00:00,16.7965931392,1.38076886478,0.0,0.0,5.48122459637,1.0115996781,45.8578675129,45.8578675129
 01/09  23:00:00,16.5686872468,1.15286297235,0.0,0.0,5.48122459637,1.0115996781,37.9460662796,37.9460662796
 01/09  24:00:00,17.2068340188,1.79100974434,0.0,0.0,5.48122459637,1.0115996781,59.4007350402,59.4007350402
 01/10  01:00:00,16.9268738705,1.51104959607,0.0,0.0,5.48122459637,1.0115996781,49.7336828369,49.7336828369
 01/10  02:00:00,17.4956608974,2.07983662294,0.0,0.0,5.48122459637,1.0115996781,69.2316120154,69.2316120154
 01/10  03:00:00,17.0552567022,1.63943242774,0.0,0.0,5.48122459637,1.0115996781,54.0663859748,54.0663859748
 01/10  04:00:00,17.5290631146,2.1132388401,0.0,0.0,5.48122459637,1.0115996781,70.3385303549,70.3385303549
 01/10  05:00:00,17.0453311013,1.62950682679,0.0,0.0,5.48122459637,1.0115996781,53.6789024806,53.6789024806
 01/10  06:00:00,17.5723499493,2.15652567486,0.0,0.0,5.48122459637,1.0115996781,71.8046076575,71.8046076575
 01/10  07:00:00,18.8983050738,3.4824807993,0.0,0.0,5.48122459637,1.0115996781,98.3250331533,98.3250331533
 01/10  08:00:00,33.4397109086,3.4824807993,0.0,0.0,21.9248983855,5.05799839049,89.5900522861,89.5900522861
