YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2006-01-01,11:00,64.2,154.2,615,1415,72,0,8,0,0,15,72,0,8,214,28,121,31,161,28,423,10,860,16,49,10,-9900,99,-9900,99,-9900,99,2.7,51,0.071,1,0.036,1,0.277,51,0.16,0
2006-01-01,12:00,60.5,169.1,698,1415,84,0,8,0,0,15,84,0,8,367,28,362,31,189,28,492,10,889,16,54,10,-9900,99,-9900,99,-9900,99,2.8,51,0.071,1,0.036,1,0.279,51,0.16,0
2006-01-01,13:00,59.8,185.0,711,1415,93,0,8,0,0,15,93,0,8,333,28,151,31,257,28,502,10,891,16,55,10,-9900,99,-9900,99,-9900,99,3.0,3,0.071,1,0.036,1,0.282,51,0.16,0
2006-01-01,14:00,62.5,200.4,654,1415,118,0,8,0,0,15,118,0,8,277,28,270,31,153,28,454,10,872,16,51,10,-9900,99,-9900,99,-9900,99,3.0,51,0.071,1,0.036,1,0.284,51,0.16,0
2006-01-01,15:00,68.0,214.4,529,1415,63,0,8,0,0,15,63,0,8,228,28,126,31,181,28,351,10,819,16,44,10,-9900,99,-9900,99,-9900,99,2.9,51,0.071,1,0.036,1,0.286,51,0.16,0
2006-01-01,16:00,75.8,226.3,347,1415,37,0,8,0,0,15,37,0,8,194,28,156,31,156,28,206,10,703,16,33,10,-9900,99,-9900,99,-9900,99,2.9,3,0.071,1,0.036,1,0.288,51,0.16,0
2006-01-01,17:00,85.0,236.6,122,1415,7,1,8,0,1,15,7,1,8,21,24,2,27,21,24,54,10,412,16,18,10,-9900,99,-9900,99,-9900,99,2.8,51,0.071,1,0.036,1,0.290,51,0.16,0
2006-01-01,18:00,89.9,241.4,0,35,0,0,8,0,0,15,0,0,8,0,24,0,27,0,24,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,2.8,51,0.071,1,0.036,1,0.292,51,0.16,0
2006-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.036,1,0.294,51,0.16,0
2006-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.071,1,0.036,1,0.296,51,0.16,0
2006-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.071,1,0.036,1,0.299,51,0.16,0
2006-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.036,1,0.301,51,0.16,0
2006-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.036,1,0.303,51,0.16,0
2006-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.036,1,0.305,51,0.16,0
2006-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.036,1,0.307,2,0.16,0
2006-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.071,1,0.036,1,0.306,51,0.16,0
2006-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.071,1,0.036,1,0.305,51,0.16,0
2006-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.036,1,0.304,51,0.16,0
2006-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.071,1,0.036,1,0.303,51,0.16,0
2006-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.071,1,0.036,1,0.302,51,0.16,0
2006-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.036,1,0.301,51,0.16,0
2006-01-02,8:00,87.0,121.4,48,908,7,0,8,35,0,15,5,0,8,7,28,0,31,7,28,16,10,116,16,10,10,-9900,99,-9900,99,-9900,99,2.5,51,0.071,1,0.075,1,0.300,51,0.16,0
2006-01-02,9:00,79.1,129.5,267,1415,28,0,8,0,0,15,28,0,8,43,28,0,31,43,28,137,10,516,16,40,10,-9900,99,-9900,99,-9900,99,2.4,51,0.071,1,0.075,1,0.299,51,0.16,0
2006-01-02,10:00,70.7,140.8,468,1415,64,0,8,0,0,15,64,0,8,88,28,0,31,88,28,290,10,708,16,56,10,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.075,1,0.298,51,0.16,0
2006-01-02,11:00,64.2,154.0,615,1415,82,0,8,0,0,15,82,0,8,124,28,0,31,124,28,415,10,795,16,69,10,-9900,99,-9900,99,-9900,99,2.1,51,0.071,1,0.075,1,0.297,51,0.16,0
2006-01-02,12:00,60.4,169.0,699,1415,214,0,8,31,0,15,199,0,8,145,28,0,31,145,28,488,10,835,16,75,10,-9900,99,-9900,99,-9900,99,1.9,51,0.071,1,0.075,1,0.296,51,0.16,0
2006-01-02,13:00,59.7,184.9,713,1415,121,0,8,0,0,15,121,0,8,148,28,0,31,148,28,502,10,844,16,77,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.075,1,0.296,51,0.16,0
2006-01-02,14:00,62.4,200.4,656,1415,79,0,8,0,0,15,79,0,8,134,24,0,27,134,24,452,10,819,16,72,10,-9900,99,-9900,99,-9900,99,1.8,51,0.071,1,0.075,1,0.295,51,0.16,0
2006-01-02,15:00,67.9,214.3,533,1415,80,0,8,0,0,15,80,0,8,104,25,0,28,104,25,346,10,756,16,62,10,-9900,99,-9900,99,-9900,99,1.8,51,0.071,1,0.075,1,0.294,51,0.16,0
2006-01-02,16:00,75.6,226.3,351,1415,41,0,8,0,0,15,41,0,8,61,25,0,28,61,25,200,10,617,16,47,10,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.075,1,0.293,51,0.16,0
2006-01-02,17:00,84.9,236.6,125,1415,10,1,8,0,1,15,10,1,8,18,24,0,27,18,24,50,10,288,16,25,10,-9900,99,-9900,99,-9900,99,1.8,51,0.071,1,0.075,1,0.292,51,0.16,0
2006-01-02,18:00,89.8,241.4,0,35,0,1,8,0,1,15,0,1,8,0,24,0,27,0,24,0,10,2,16,0,10,-9900,99,-9900,99,-9900,99,1.7,51,0.071,1,0.075,1,0.291,51,0.16,0
2006-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.075,1,0.290,51,0.16,0
2006-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.071,1,0.075,1,0.289,51,0.16,0
2006-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.071,1,0.075,1,0.288,51,0.16,0
2006-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.075,1,0.287,51,0.16,0
2006-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.075,1,0.286,51,0.16,0
2006-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.075,1,0.285,51,0.16,0
2006-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.075,1,0.284,2,0.16,0
2006-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.075,1,0.283,51,0.16,0
2006-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.071,1,0.075,1,0.281,51,0.16,0
2006-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.075,1,0.280,51,0.16,0
2006-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.071,1,0.075,1,0.279,51,0.16,0
2006-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.075,1,0.277,51,0.16,0
2006-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.075,1,0.276,51,0.16,0
2006-01-03,8:00,87.0,121.3,48,908,2,0,8,0,0,15,2,0,8,17,24,152,27,9,24,17,10,152,16,9,10,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.059,1,0.275,51,0.16,0
2006-01-03,9:00,79.1,129.4,267,1415,69,0,8,14,0,15,66,0,8,121,24,344,27,56,24,144,10,573,16,36,10,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.059,1,0.273,51,0.16,0
2006-01-03,10:00,70.7,140.7,468,1415,214,0,8,213,0,15,144,0,8,301,24,756,27,50,24,301,10,756,16,50,10,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.059,1,0.272,51,0.16,0
2006-01-03,11:00,64.2,153.9,617,1415,188,0,8,31,0,15,175,0,8,425,24,834,27,61,24,425,10,834,16,61,10,-9900,99,-9900,99,-9900,99,1.5,51,0.071,1,0.059,1,0.271,51,0.16,0
2006-01-03,12:00,60.3,168.9,701,1415,144,0,8,0,0,15,144,0,8,497,24,867,27,68,24,497,10,867,16,68,10,-9900,99,-9900,99,-9900,99,1.7,51,0.071,1,0.059,1,0.269,51,0.16,0
2006-01-03,13:00,59.6,184.8,715,1415,112,0,8,0,0,15,112,0,8,426,24,564,27,141,24,508,10,870,16,69,10,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.059,1,0.268,51,0.16,0
2006-01-03,14:00,62.2,200.3,659,1415,80,0,8,0,0,15,80,0,8,276,24,125,27,217,24,459,10,847,16,64,10,-9900,99,-9900,99,-9900,99,1.9,51,0.071,1,0.059,1,0.267,51,0.16,0
2006-01-03,15:00,67.7,214.3,536,1415,131,0,8,0,0,15,131,0,8,156,24,64,27,132,24,353,10,787,16,55,10,-9900,99,-9900,99,-9900,99,2.0,51,0.071,1,0.059,1,0.265,51,0.16,0
2006-01-03,16:00,75.5,226.3,354,1415,121,0,8,70,0,15,104,0,8,66,24,0,27,66,24,207,10,657,16,42,10,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.059,1,0.264,51,0.16,0
2006-01-03,17:00,84.8,236.6,129,1415,29,1,8,47,1,15,25,1,8,19,24,0,27,19,24,55,10,345,16,23,10,-9900,99,-9900,99,-9900,99,2.1,51,0.071,1,0.059,1,0.263,51,0.16,0
2006-01-03,18:00,89.8,241.4,0,59,0,1,8,0,1,15,0,1,8,0,24,0,27,0,24,0,10,6,16,0,10,-9900,99,-9900,99,-9900,99,2.1,51,0.071,1,0.059,1,0.261,51,0.16,0
2006-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.059,1,0.260,51,0.16,0
2006-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.071,1,0.059,1,0.259,51,0.16,0
2006-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.071,1,0.059,1,0.257,51,0.16,0
2006-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.059,1,0.256,51,0.16,0
2006-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.071,1,0.059,1,0.255,51,0.16,0
2006-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.071,1,0.059,1,0.253,51,0.16,0
2006-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.059,1,0.252,2,0.16,0
2006-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.071,1,0.059,1,0.252,51,0.16,0
2006-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.059,1,0.251,51,0.16,0
2006-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.059,1,0.251,51,0.16,0
2006-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.059,1,0.250,51,0.16,0
2006-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.059,1,0.250,51,0.16,0
2006-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.059,1,0.250,51,0.16,0
2006-01-04,8:00,87.0,121.1,48,908,5,0,8,28,0,15,3,0,8,16,24,134,27,9,24,16,10,134,16,9,10,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.066,1,0.249,51,0.16,0
2006-01-04,9:00,79.1,129.2,267,1415,160,0,8,426,0,15,80,0,8,140,24,542,27,38,24,140,10,542,16,38,10,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.066,1,0.249,51,0.16,0
2006-01-04,10:00,70.6,140.5,469,1415,292,0,8,541,0,15,113,0,8,295,24,728,27,54,24,295,10,728,16,54,10,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.066,1,0.248,51,0.16,0
2006-01-04,11:00,64.1,153.7,618,1415,444,0,8,760,0,15,112,0,8,419,25,810,28,65,25,419,10,810,16,65,10,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.066,1,0.248,51,0.16,0
2006-01-04,12:00,60.2,168.7,703,1415,514,0,8,882,0,15,77,0,8,492,25,846,28,72,25,492,10,846,16,72,10,-9900,99,-9900,99,-9900,99,2.2,51,0.071,1,0.066,1,0.247,51,0.16,0
2006-01-04,13:00,59.5,184.7,718,1415,515,0,8,859,0,15,80,0,8,505,24,852,27,73,24,505,10,852,16,73,10,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.066,1,0.247,51,0.16,0
2006-01-04,14:00,62.1,200.2,662,1415,468,0,8,838,0,15,77,0,8,457,24,831,27,69,24,457,10,831,16,69,10,-9900,99,-9900,99,-9900,99,2.1,51,0.071,1,0.066,1,0.247,51,0.16,0
2006-01-04,15:00,67.6,214.2,539,1415,361,0,8,754,0,15,74,0,8,354,24,773,27,59,24,354,10,773,16,59,10,-9900,99,-9900,99,-9900,99,2.0,51,0.071,1,0.066,1,0.246,51,0.16,0
2006-01-04,16:00,75.3,226.3,358,1415,228,0,8,665,0,15,60,0,8,208,24,643,27,45,24,208,10,643,16,45,10,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.066,1,0.246,51,0.16,0
2006-01-04,17:00,84.6,236.6,132,1415,56,1,8,443,1,15,15,1,8,56,24,329,27,25,24,56,10,329,16,25,10,-9900,99,-9900,99,-9900,99,1.9,51,0.071,1,0.066,1,0.245,51,0.16,0
2006-01-04,18:00,89.7,241.5,0,83,0,1,8,7,1,15,0,1,8,0,24,7,27,0,24,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,1.8,51,0.071,1,0.066,1,0.245,51,0.16,0
2006-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.071,1,0.066,1,0.245,51,0.16,0
2006-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.071,1,0.066,1,0.244,51,0.16,0
2006-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.071,1,0.066,1,0.244,51,0.16,0
2006-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.066,1,0.243,51,0.16,0
2006-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.071,1,0.066,1,0.243,51,0.16,0
2006-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.071,1,0.066,1,0.242,51,0.16,0
2006-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.066,1,0.242,2,0.16,0
2006-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.071,1,0.066,1,0.242,51,0.16,0
2006-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.071,1,0.066,1,0.242,51,0.16,0
2006-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.066,1,0.242,51,0.16,0
2006-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.071,1,0.066,1,0.242,51,0.16,0
2006-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.071,1,0.066,1,0.242,51,0.16,0
2006-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.066,1,0.242,51,0.16,0
2006-01-05,8:00,87.0,121.0,48,908,6,0,8,58,0,15,3,0,8,15,24,102,27,10,24,15,10,102,16,10,10,-9900,99,-9900,99,-9900,99,1.5,51,0.071,1,0.086,1,0.242,51,0.16,0
2006-01-05,9:00,79.1,129.1,267,1415,105,0,8,142,0,15,78,0,8,138,24,500,27,43,24,138,10,500,16,43,10,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.086,1,0.242,51,0.16,0
2006-01-05,10:00,70.6,140.4,470,1415,270,0,8,451,0,15,120,0,8,294,24,700,27,62,24,294,10,700,16,62,10,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.086,1,0.242,51,0.16,0
2006-01-05,11:00,64.0,153.6,619,1415,390,0,8,585,0,15,134,0,8,421,24,791,27,75,24,421,10,791,16,75,10,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.086,1,0.242,51,0.16,0
2006-01-05,12:00,60.1,168.6,705,1415,383,0,8,352,0,15,208,0,8,496,24,830,27,82,24,496,10,830,16,82,10,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.086,1,0.242,51,0.16,0
2006-01-05,13:00,59.4,184.5,720,1415,402,0,8,354,0,15,222,0,8,510,24,837,27,84,24,510,10,837,16,84,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.086,1,0.243,51,0.16,0
2006-01-05,14:00,62.0,200.1,665,1415,446,0,8,634,0,15,149,0,8,461,24,813,27,79,24,461,10,813,16,79,10,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.086,1,0.243,51,0.16,0
2006-01-05,15:00,67.5,214.2,542,1415,352,0,8,710,0,15,80,0,8,355,24,748,27,68,24,355,10,748,16,68,10,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.086,1,0.243,51,0.16,0
2006-01-05,16:00,75.2,226.3,361,1415,212,0,8,568,0,15,67,0,8,207,25,608,28,52,25,207,10,608,16,52,10,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.086,1,0.243,51,0.16,0
2006-01-05,17:00,84.5,236.6,136,1415,53,1,8,379,1,15,17,1,8,55,24,284,27,28,24,55,10,284,16,28,10,-9900,99,-9900,99,-9900,99,1.4,51,0.071,1,0.086,1,0.243,51,0.16,0
