YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2000-01-03,16:00,75.6,226.3,352,1415,224,0,8,669,0,15,58,0,8,207,10,665,16,42,10,207,10,665,16,42,10,-9900,99,-9900,99,-9900,99,1.3,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-03,17:00,84.8,236.6,127,1415,54,1,8,446,1,15,14,1,8,54,10,347,16,23,10,54,10,347,16,23,10,-9900,99,-9900,99,-9900,99,1.4,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-03,18:00,89.8,241.4,0,59,0,1,8,2,1,15,0,1,8,0,10,7,16,0,10,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,1.4,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.071,1,0.058,1,0.318,1,0.16,0
2000-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.071,1,0.058,1,0.291,1,0.16,0
2000-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.071,1,0.058,1,0.291,1,0.16,0
2000-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.071,1,0.058,1,0.291,1,0.16,0
2000-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.071,1,0.058,1,0.291,1,0.16,0
2000-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.071,1,0.058,1,0.291,1,0.16,0
2000-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.071,1,0.058,1,0.291,1,0.16,0
2000-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.058,1,0.291,1,0.16,0
2000-01-04,8:00,87.0,121.2,48,908,4,0,8,0,0,15,4,0,8,15,10,103,16,10,10,15,10,103,16,10,10,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,9:00,79.1,129.3,267,1415,86,0,8,61,0,15,75,0,8,125,10,379,16,54,10,138,10,506,16,43,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,10:00,70.6,140.6,469,1415,214,0,8,214,0,15,143,0,8,220,10,282,16,126,10,296,10,710,16,61,10,-9900,99,-9900,99,-9900,99,0.8,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,11:00,64.1,153.8,617,1415,407,0,8,501,0,15,189,0,8,263,10,78,16,229,10,424,10,800,16,75,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,12:00,60.3,168.8,702,1415,187,0,8,31,0,15,172,0,8,401,10,541,16,132,10,498,10,839,16,82,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,13:00,59.6,184.7,716,1415,528,0,8,681,0,15,184,0,8,407,10,302,16,254,10,511,10,845,16,83,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,14:00,62.2,200.2,660,1415,475,0,8,859,0,15,75,0,8,461,10,820,16,78,10,461,10,820,16,78,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,15:00,67.7,214.2,537,1415,377,0,8,815,0,15,68,0,8,353,10,753,16,67,10,353,10,753,16,67,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,16:00,75.4,226.3,356,1415,221,0,8,625,0,15,64,0,8,204,10,610,16,51,10,204,10,610,16,51,10,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,17:00,84.7,236.6,131,1415,54,1,8,417,1,15,16,1,8,52,10,275,16,27,10,52,10,275,16,27,10,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,18:00,89.8,241.5,0,83,0,1,8,5,1,15,0,1,8,0,24,0,27,0,24,0,10,4,16,0,10,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.291,1,0.16,0
2000-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.287,1,0.16,0
2000-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.287,1,0.16,0
2000-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.287,1,0.16,0
2000-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.287,1,0.16,0
2000-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.287,1,0.16,0
2000-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.287,1,0.16,0
2000-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.071,1,0.085,1,0.287,1,0.16,0
2000-01-05,8:00,87.0,121.1,48,908,14,1,8,116,1,15,8,1,8,19,10,221,16,8,10,19,10,221,16,8,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,9:00,79.1,129.2,267,1415,161,0,8,374,0,15,91,0,8,153,10,658,16,29,10,153,10,658,16,29,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,10:00,70.6,140.4,469,1415,319,0,8,769,0,15,64,0,8,314,10,825,16,40,10,314,10,825,16,40,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,11:00,64.1,153.6,618,1415,445,0,8,853,0,15,73,0,8,442,10,898,16,49,10,442,10,898,16,49,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,12:00,60.2,168.6,704,1415,517,0,8,886,0,15,77,0,8,517,10,930,16,54,10,517,10,930,16,54,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,13:00,59.5,184.6,719,1415,530,0,8,892,0,15,78,0,8,531,10,936,16,55,10,531,10,936,16,55,10,-9900,99,-9900,99,-9900,99,0.9,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,14:00,62.0,200.2,663,1415,483,0,8,872,0,15,75,0,8,482,10,918,16,52,10,482,10,918,16,52,10,-9900,99,-9900,99,-9900,99,0.8,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,15:00,67.5,214.2,540,1415,372,0,8,778,0,15,75,0,8,376,11,867,16,45,11,376,10,867,16,45,10,-9900,99,-9900,99,-9900,99,0.8,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,16:00,75.3,226.3,359,1415,209,0,8,522,0,15,77,0,8,225,11,752,16,34,11,225,10,752,16,34,10,-9900,99,-9900,99,-9900,99,0.8,2,0.071,1,0.035,1,0.287,1,0.16,0
2000-01-05,17:00,84.6,236.6,134,1415,52,1,8,348,1,15,19,1,8,63,10,464,16,19,10,63,10,464,16,19,10,-9900,99,-9900,99,-9900,99,0.8,2,0.071,1,0.035,1,0.287,1,0.16,0
