YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2002-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.071,1,0.119,1,0.256,1,0.16,0
2002-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,3,0.071,1,0.119,1,0.256,1,0.16,0
2002-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.071,1,0.119,1,0.256,1,0.16,0
2002-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.119,1,0.256,1,0.16,0
2002-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.119,1,0.256,1,0.16,0
2002-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.119,1,0.256,1,0.16,0
2002-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.119,1,0.256,1,0.16,0
2002-01-02,8:00,87.0,121.4,48,908,2,0,8,0,0,15,2,0,8,5,10,0,16,5,10,17,10,160,16,9,10,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,9:00,79.1,129.5,267,1415,35,0,8,0,0,15,35,0,8,33,10,0,16,33,10,143,10,574,16,35,10,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,10:00,70.7,140.8,468,1415,77,0,8,0,0,15,77,0,8,93,10,0,16,93,10,297,10,751,16,48,10,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,11:00,64.2,154.0,615,1415,90,0,8,0,0,15,90,0,8,129,10,0,16,129,10,419,10,829,16,59,10,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,12:00,60.4,169.0,699,1415,83,0,8,0,0,15,83,0,8,150,10,0,16,150,10,491,10,862,16,65,10,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,13:00,59.7,184.9,713,1415,94,0,8,0,0,15,94,0,8,154,10,0,16,154,10,503,10,867,16,66,10,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,14:00,62.4,200.4,656,1415,86,0,8,0,0,15,86,0,8,139,10,0,16,139,10,454,10,847,16,62,10,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,15:00,67.9,214.3,532,1415,150,0,8,15,0,15,144,0,8,76,10,0,16,76,10,350,10,790,16,53,10,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,16:00,75.6,226.3,351,1415,137,0,8,139,0,15,103,0,8,46,10,0,16,46,10,205,10,664,16,40,10,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,17:00,84.9,236.6,125,1415,33,1,8,93,1,15,25,1,8,18,10,0,16,18,10,53,10,354,16,22,10,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,18:00,89.8,241.4,0,35,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,4,16,0,10,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.054,1,0.256,1,0.16,0
2002-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.054,1,0.257,1,0.16,0
2002-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.071,1,0.054,1,0.257,1,0.16,0
2002-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.054,1,0.257,1,0.16,0
2002-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.054,1,0.257,1,0.16,0
2002-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.054,1,0.257,1,0.16,0
2002-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.054,1,0.257,1,0.16,0
2002-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.054,1,0.257,1,0.16,0
2002-01-03,8:00,87.0,121.3,48,908,9,0,8,173,0,15,0,0,8,19,10,220,16,8,10,19,10,220,16,8,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,9:00,79.1,129.4,267,1415,156,0,8,560,0,15,51,0,8,153,10,656,16,29,10,153,10,656,16,29,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,10:00,70.7,140.7,468,1415,319,0,8,772,0,15,64,0,8,313,24,823,27,41,24,313,10,823,16,41,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,11:00,64.2,153.9,617,1415,439,0,8,842,0,15,73,0,8,439,10,894,16,50,10,439,10,894,16,50,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,12:00,60.3,168.9,701,1415,503,0,8,858,0,15,79,0,8,513,10,924,16,55,10,513,10,924,16,55,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,13:00,59.6,184.8,715,1415,521,0,8,839,0,15,98,0,8,525,10,928,16,56,10,525,10,928,16,56,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,14:00,62.2,200.3,659,1415,450,0,8,769,0,15,92,0,8,475,10,908,16,52,10,475,10,908,16,52,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,15:00,67.7,214.3,536,1415,363,0,8,721,0,15,91,0,8,368,10,855,16,45,10,368,10,855,16,45,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,16:00,75.5,226.3,354,1415,202,0,8,507,0,15,75,0,8,199,10,516,16,70,10,218,10,737,16,34,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,17:00,84.8,236.6,129,1415,49,1,8,338,1,15,18,1,8,60,10,445,16,19,10,60,10,445,16,19,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,18:00,89.8,241.4,0,59,0,1,8,3,1,15,0,1,8,0,10,13,16,0,10,0,10,13,16,0,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.036,1,0.257,1,0.16,0
2002-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.036,1,0.236,1,0.16,0
2002-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.036,1,0.236,1,0.16,0
2002-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.036,1,0.236,1,0.16,0
2002-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.071,1,0.036,1,0.236,1,0.16,0
2002-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.036,1,0.236,1,0.16,0
2002-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.036,1,0.236,1,0.16,0
2002-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.036,1,0.236,1,0.16,0
2002-01-04,8:00,87.0,121.2,48,908,5,0,8,24,0,15,4,0,8,16,10,127,16,10,10,16,10,131,16,10,10,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,9:00,79.1,129.2,267,1415,151,0,8,387,0,15,78,0,8,110,10,311,16,51,10,143,10,550,16,40,10,-9900,99,-9900,99,-9900,99,0.9,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,10:00,70.6,140.5,469,1415,310,0,8,740,0,15,65,0,8,274,10,638,16,63,10,302,10,743,16,56,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,11:00,64.1,153.7,618,1415,426,0,8,726,0,15,109,0,8,413,10,794,16,66,10,429,10,828,16,68,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,12:00,60.2,168.7,703,1415,454,0,8,522,0,15,195,0,8,478,10,813,16,74,10,504,10,864,16,75,10,-9900,99,-9900,99,-9900,99,1.0,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,13:00,59.5,184.7,718,1415,293,0,8,112,0,15,236,0,8,452,10,725,16,85,10,516,10,869,16,76,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,14:00,62.1,200.2,662,1415,461,0,8,625,0,15,169,0,8,399,10,539,16,147,10,467,10,846,16,71,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,15:00,67.6,214.2,539,1415,360,0,8,710,0,15,90,0,8,333,10,715,16,61,10,360,10,784,16,61,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,16:00,75.4,226.3,358,1415,195,0,8,352,0,15,106,0,8,207,10,637,16,47,10,211,10,648,16,47,10,-9900,99,-9900,99,-9900,99,1.1,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,17:00,84.6,236.6,132,1415,48,1,8,235,1,15,26,1,8,50,10,253,16,26,10,56,10,322,16,26,10,-9900,99,-9900,99,-9900,99,1.2,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,18:00,89.7,241.5,0,83,0,1,8,4,1,15,0,1,8,0,10,4,16,0,10,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,1.3,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.071,1,0.071,1,0.236,1,0.16,0
2002-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.071,1,0.262,1,0.16,0
2002-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.071,1,0.262,1,0.16,0
2002-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.071,1,0.262,1,0.16,0
2002-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.071,1,0.071,1,0.262,1,0.16,0
2002-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.071,1,0.262,1,0.16,0
2002-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.071,1,0.071,1,0.262,1,0.16,0
2002-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.071,1,0.262,1,0.16,0
2002-01-05,8:00,87.0,121.0,48,908,7,1,8,11,1,15,6,1,8,16,10,112,16,11,10,18,10,180,16,8,10,-9900,99,-9900,99,-9900,99,2.2,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,9:00,79.1,129.1,267,1415,76,0,8,35,0,15,69,0,8,136,10,515,16,39,10,145,10,598,16,32,10,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,10:00,70.6,140.4,470,1415,149,0,8,27,0,15,140,0,8,209,10,368,16,87,10,301,10,769,16,45,10,-9900,99,-9900,99,-9900,99,2.3,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,11:00,64.0,153.6,619,1415,202,0,8,45,0,15,182,0,8,277,10,245,16,170,10,425,10,844,16,55,10,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,12:00,60.1,168.6,705,1415,456,0,8,524,0,15,195,0,8,463,10,678,16,125,10,498,10,877,16,61,10,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,13:00,59.4,184.5,720,1415,440,0,8,480,0,15,196,0,8,448,10,620,16,132,10,511,10,882,16,62,10,-9900,99,-9900,99,-9900,99,2.4,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,14:00,62.0,200.1,665,1415,274,0,8,123,0,15,216,0,8,356,10,525,16,109,10,463,10,861,16,58,10,-9900,99,-9900,99,-9900,99,2.5,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,15:00,67.5,214.2,542,1415,308,0,8,456,0,15,134,0,8,333,10,551,16,122,10,359,10,806,16,50,10,-9900,99,-9900,99,-9900,99,2.6,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,16:00,75.2,226.3,361,1415,194,0,8,431,0,15,84,0,8,200,10,521,16,67,10,214,10,687,16,38,10,-9900,99,-9900,99,-9900,99,2.7,3,0.071,1,0.046,1,0.262,1,0.16,0
2002-01-05,17:00,84.5,236.6,136,1415,49,1,8,287,1,15,22,1,8,54,10,272,16,28,10,60,10,397,16,22,10,-9900,99,-9900,99,-9900,99,2.7,3,0.071,1,0.046,1,0.262,1,0.16,0
